Country Code,Country Name,Source Geography,Source Institution Type,Year From,Year To,Source Country,Source Name,Project Name,Project Details,Amount,Original Currency,Exchange Rate,Exchange Rate Year,Finance Type,Sector,Status,Terms,Comments,Source urls
SYC,Seychelles,International,Private FDI,2021,2025,Various,International Tourism & Hospitality Technology Companies,Tourism Technology & Digital Platform Investment,"International investment in tourism technology platforms, hospitality tech and digital services",18,USD,,,Grant/Concessional Loan,DPI / DT General,Active,Foreign direct investment in tourism technology and digital platforms,Strategic FDI leveraging Seychelles' premium tourism market and digital needs,https://www.seychellestourism.travel/digital-investment
SYC,Seychelles,International,Regional/Continental Initiatives,2020,2025,Ethiopia,African Union Digital Transformation Strategy,Continental Digital Market Development - Island State Participation,AU digital transformation strategy implementation adapted to small island state context,3.5,USD,,,Grant,DPI / DT General,Active,Seychelles contribution to continental digital transformation agenda,AU Digital Transformation Strategy participation adapted to SIDS constraints and opportunities,https://au.int/sites/default/files/documents/38507-doc-DTS_for_Africa_2020-2030_English.pdf
SYC,Seychelles,International,Regional/Continental Initiatives,2021,2025,Various,Indian Ocean Commission (IOC),IOC Regional Digital Cooperation & Island Connectivity,Indian Ocean Commission digital cooperation and inter-island digital connectivity projects,6,USD,,,Grant,ICT infrastructure,Active,Seychelles active participation in Indian Ocean regional digital cooperation,Strategic participation in Indian Ocean regional cooperation leveraging maritime location,https://www.commissionoceanindien.org/digital-cooperation-seychelles/
SYC,Seychelles,International,Regional/Continental Initiatives,2022,2025,Rwanda,Smart Africa Trust Alliance (SATA),Digital ID & Island Connectivity - Seychelles Component,Regional digital identity verification and island-specific digital services development,4.5,USD,,,Grant,digital ID,Active,Seychelles participation in continental digital ID program with island adaptations,Smart Africa participation adapted to small island state context and needs,https://smartafrica.org/sas-project/digital-identity-seychelles-islands/
SYC,Seychelles,International,Regional/Continental Initiatives,2021,2025,Botswana,Southern African Development Community (SADC),SADC Regional Digital Integration - Seychelles Island Component,SADC regional digital integration with Seychelles island connectivity and maritime focus,8.5,USD,,,Grant,DPI / DT General,Active,Seychelles participation in SADC digital integration as island member,Participation in SADC regional integration despite island geography challenges,https://www.sadc.int/digital-transformation/seychelles-island-connectivity/
SLE,Sierra Leone,Domestic,Domestic Innovation Funding,2024,2025,,Sierra Leone Innovation & Entrepreneurship Fund,Youth Digital Innovation & Technology Skills Development,Youth digital innovation and technology skills development with government and donor support,2,USD,,,Private Investment,capacity building,Active,Government and donor-backed grants for youth digital innovation and skills development,Emerging innovation ecosystem with mixed domestic and donor funding reflecting development priorities,https://www.slinnovation.gov.sl/youth-digital-innovation
SLE,Sierra Leone,Domestic,Financial Institution Lending,2023,2025,,Sierra Leone Commercial Bank & Microfinance Institutions,SME Digital Banking & Technology Financing Services,SME digital banking services and limited technology financing for business development,3,SLL,20000,2024,Commercial Loan,DPI / DT General,Active,"20-28% interest rates, 2-3 year terms for limited SME technology adoption financing",Very limited commercial lending for technology adoption reflecting developing financial sector,https://www.slcb.sl/sme-digital-banking-services
SLE,Sierra Leone,Domestic,Government,2022,2025,,Bank of Sierra Leone,Digital Payment Systems & Financial Inclusion Development,Digital payment systems development and financial inclusion initiatives for economic development,5,SLL,20000,2024,Budget,digital payment,Active,Central bank investment in payment systems modernization and financial inclusion programs,Central bank modernization reflecting economic recovery and financial sector development,https://www.bsl.gov.sl/digital-payment-systems-financial-inclusion
SLE,Sierra Leone,Domestic,Government,2020,2025,,Ministry of Information & Communications,Sierra Leone Digital Transformation Strategy & E-Government Initiative,National digital transformation strategy and e-government services for 8M population with governance focus,12,SLL,20000,2024,Budget,DPI / DT General,Active,Government budget allocation for digital strategy and e-government service delivery improvement,Modest government investment reflecting post-conflict recovery and improving governance capacity,https://www.mic.gov.sl/sierra-leone-digital-transformation-strategy
SLE,Sierra Leone,Domestic,Government,2021,2025,,National Civil Registration Authority,National Identity Management System & Civil Registration Modernization,Digital national identity system and civil registration modernization for improved governance,8,SLL,20000,2024,Budget,digital ID,Active,Government investment in identity system modernization with donor technical support,Identity system development reflecting post-conflict state building and governance priorities,https://www.ncra.gov.sl/national-identity-management-system
SLE,Sierra Leone,Domestic,Private Sector Investment,2021,2025,,Africel Sierra Leone,Mobile Infrastructure Upgrade & Digital Services Platform,Mobile infrastructure upgrade and digital services platform for competitive market development,18,USD,,,Grant/Concessional Loan,ICT infrastructure,Active,Competitive telecom investment in infrastructure upgrade and digital service platform,Secondary telecom operator investment reflecting growing competition and market development,https://www.africel.sl/mobile-infrastructure-digital-services
SLE,Sierra Leone,Domestic,Private Sector Investment,2019,2025,,Orange Sierra Leone,Mobile Network Expansion & Orange Money Digital Services,Mobile network expansion and Orange Money digital financial services for growing market,25,USD,,,Grant/Concessional Loan,DPI / DT General,Active,Private telecom investment in network expansion and mobile financial services development,Largest private sector digital investment reflecting post-conflict recovery and market growth,https://www.orange.sl/mobile-network-orange-money-expansion
SLE,Sierra Leone,Domestic,Private Sector Investment,2022,2025,,Sierra Leone Technology & Innovation Companies,Local Tech Innovation & Digital Solutions Development,Local technology innovation and digital solutions development in emerging ecosystem,8,USD,,,Grant/Concessional Loan,capacity building,Active,Local technology innovation development with limited venture capital and startup support,Emerging local innovation ecosystem reflecting post-conflict economic diversification efforts,https://www.sierraleonetechi nnovation.com/
SLE,Sierra Leone,International,Bilateral,2018,2025,United Kingdom,"Foreign, Commonwealth & Development Office (FCDO)",Sierra Leone-UK Digital Governance & Commonwealth Partnership,Digital governance partnership and Commonwealth cooperation leveraging colonial ties and democracy,55,GBP,1.27,2024,Grant/Technical Assistance,DPI / DT General,Active,UK development cooperation leveraging Commonwealth partnership and democratic governance,Major bilateral partner due to colonial history and strong Commonwealth democratic ties,https://www.gov.uk/international/sierra-leone-uk-digital-governance
